Time,time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(IOUTA),I(IOUTB),I(R1),I(R2),I(R3),I(R5),I(Ra),I(Rb),I(Rf),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(u1:1),Ix(u1:2),Ix(u1:3),Ix(u1:4),Ix(u1:5),Ix(u1:6),Ix(u2:1),Ix(u2:2),Ix(u2:3),Ix(u2:4),Ix(u2:5),Ix(u2:6),Ix(u3:1),Ix(u3:2),Ix(u3:3),Ix(u3:4),Ix(u3:5),Ix(u3:6)
4.7769806456792875e-06,4.7769806456792875e-06,0.00096534204,-0.0005525834,-0.0062671537,-0.9898324,-2.5,2.5,2.5,-0.9942943,-0.9906467,2.5,-15.183333,-14.882176,18.0,-18.0,6.058942e-07,-3.431809e-07,1.574645e-05,-0.0018367998,1.3770322e-07,-7.799566e-08,2.8669761e-05,0.0039713304,-0.0014083333,-0.0015183333,-2.9046167e-05,-0.0039730114,-0.009880272,-9.180443e-06,-0.009919915,-0.67646253,6.435614e-09,-3.6838896e-09,-0.032543696,-0.7184819,-0.0059639853,-0.011852353,9.180443e-06,-2.3897635e-05,0.032543696,-0.71707356,0.6845299,0.00011,-1.2551219e-06,-1.1264385e-06,0.010852349,-0.0009999396,-0.009851226,0.0,-1.1686128e-06,-1.2561643e-06,0.0010000042,-0.0049640457,0.003963831,0.0
4.786746270679287e-06,4.786746270679287e-06,0.0012317185,-0.00070397713,-0.012078121,-0.9839078,-2.5,2.5,2.5,-0.988725,-0.98473495,2.5,-15.183333,-14.773796,18.0,-18.0,5.942911e-07,-3.3893863e-07,2.6364633e-05,-0.0030463478,1.3506616e-07,-7.703151e-08,5.3070864e-05,0.0039469292,-0.0014083333,-0.0015183333,-5.3453172e-05,-0.00394861,-0.009766469,-9.324908e-06,-0.00984648,-0.6715362,8.211456e-09,-4.693181e-09,-0.032543696,-0.712262,-0.0059396396,-0.011714721,9.324908e-06,-5.364586e-05,0.032543696,-0.71085364,0.67831,0.00011,-1.2622052e-06,-1.1198772e-06,0.010714717,-0.0010000641,-0.0097130155,0.0,-1.1644801e-06,-1.2601073e-06,0.001000004,-0.004939575,0.003939285,0.0
4.796511895679287e-06,4.796511895679287e-06,0.0014932785,-0.0008523213,-0.019718077,-0.97615385,-2.5,2.5,2.5,-0.9813237,-0.97699374,2.5,-15.183333,-14.611968,18.0,-18.0,5.8419397e-07,-3.2944072e-07,3.688866e-05,-0.004244989,1.3277136e-07,-7.4872894e-08,8.479977e-05,0.0039152,-0.0014083333,-0.0015183333,-8.518616e-05,-0.0039168736,-0.009616056,-9.468284e-06,-0.009736175,-0.6641804,9.95519e-09,-5.682142e-09,-0.032543696,-0.70358664,-0.0059077153,-0.011532903,9.468284e-06,-8.322972e-05,0.032543696,-0.70217836,0.66963464,0.00011,-1.2692194e-06,-1.1133167e-06,0.010532899,-0.0009999445,-0.00953087,0.0,-1.1606734e-06,-1.2634852e-06,0.0010000042,-0.0049077705,0.0039074053,0.0
4.806277520679286e-06,4.806277520679286e-06,0.0017497548,-0.0009969267,-0.029158937,-0.96660197,-2.5,2.5,2.5,-0.9721203,-0.9674543,2.5,-15.183333,-14.397295,18.0,-18.0,5.7138567e-07,-3.2209334e-07,4.727168e-05,-0.0054273168,1.2986038e-07,-7.320303e-08,0.00012373706,0.003876263,-0.0014083333,-0.0015183333,-0.00012413129,-0.0038779317,-0.009429614,-9.60974e-06,-0.00958941,-0.6544225,1.1665032e-08,-6.646178e-09,-0.032543696,-0.6924893,-0.0058688195,-0.011308068,9.60974e-06,-0.00011252532,0.032543696,-0.691081,0.6585373,0.00011,-1.2759651e-06,-1.107148e-06,0.0103080645,-0.0010000592,-0.009305483,0.0,-1.1568758e-06,-1.2669517e-06,0.001000004,-0.0048687602,0.0038683221,0.0
4.816043145679286e-06,4.816043145679286e-06,0.0019995132,-0.001138406,-0.040366497,-0.9552887,-2.5,2.5,2.5,-0.9611504,-0.95615345,2.5,-15.183333,-14.130601,18.0,-18.0,5.539261e-07,-3.1535592e-07,5.747289e-05,-0.006588846,1.2589229e-07,-7.16718e-08,0.00016973617,0.0038302639,-0.0014083333,-0.0015183333,-0.00017014462,-0.0038319288,-0.009207839,-9.749273e-06,-0.009406751,-0.64230007,1.3330088e-08,-7.589374e-09,-0.032543696,-0.6790125,-0.0058226385,-0.0110406,9.749273e-06,-0.00014143877,0.032543696,-0.67760414,0.6450605,0.00011,-1.2823074e-06,-1.1015945e-06,0.010040596,-0.0009999492,-0.009037694,0.0,-1.1531398e-06,-1.2703842e-06,0.0010000041,-0.0048226896,0.0038221795,0.0
4.8258087706792856e-06,4.8258087706792856e-06,0.002241512,-0.00127568,-0.053297184,-0.94225407,-2.5,2.5,2.5,-0.9484527,-0.943131,2.5,-15.183333,-13.812889,18.0,-18.0,5.364235e-07,-3.0314573e-07,6.746112e-05,-0.007726002,1.2191444e-07,-6.889675e-08,0.00022262399,0.003777376,-0.0014083333,-0.0015183333,-0.00022304697,-0.0037790297,-0.008951555,-9.886331e-06,-0.009188883,-0.6278586,1.4943414e-08,-8.504533e-09,-0.032543696,-0.663206,-0.0057697776,-0.010731938,9.886331e-06,-0.0001698665,0.032543696,-0.66179764,0.629254,0.00011,-1.2884261e-06,-1.0962668e-06,0.009731934,-0.0010000548,-0.008728508,0.0,-1.1497726e-06,-1.2731989e-06,0.001000004,-0.0047697225,0.0037691435,0.0
4.835574395679285e-06,4.835574395679285e-06,0.0024754049,-0.0014074468,-0.06790227,-0.9275481,-2.5,2.5,2.5,-0.9340757,-0.9284369,2.5,-15.183333,-13.445341,18.0,-18.0,5.1740454e-07,-2.9054289e-07,7.7197765e-05,-0.008834247,1.1759194e-07,-6.603247e-08,0.00028220145,0.0037177985,-0.0014083333,-0.0015183333,-0.00028264127,-0.0037194404,-0.008661734,-1.0019907e-05,-0.0089366175,-0.6111519,1.65027e-08,-9.382979e-09,-0.032543696,-0.645129,-0.0057100207,-0.010382827,1.0019907e-05,-0.0001976857,0.032543696,-0.6437207,0.611177,0.00011,-1.2942443e-06,-1.0913088e-06,0.0093828235,-0.0009999534,-0.008379093,0.0,-1.1465808e-06,-1.2758203e-06,0.0010000041,-0.004710067,0.0037094203,0.0
4.845340020679285e-06,4.845340020679285e-06,0.002699955,-0.0015341872,-0.08412799,-0.911228,-2.5,2.5,2.5,-0.9180755,-0.91212827,2.5,-15.183333,-13.0293455,18.0,-18.0,4.943277e-07,-2.804986e-07,8.664002e-05,-0.009908817,1.123472e-07,-6.374968e-08,0.0003482443,0.0036517556,-0.0014083333,-0.0015183333,-0.0003487066,-0.0036533887,-0.008339475,-1.0149811e-05,-0.008650907,-0.592243,1.79997e-08,-1.02279145e-08,-0.032543696,-0.62485045,-0.005644001,-0.009994991,1.0149811e-05,-0.00022479249,0.032543696,-0.6234421,0.59089845,0.00011,-1.299611e-06,-1.0869871e-06,0.008994987,-0.0010000507,-0.007990768,0.0,-1.1434162e-06,-1.2785307e-06,0.0010000039,-0.0046439506,0.003643239,0.0
4.855105645679284e-06,4.855105645679284e-06,0.0029141377,-0.0016556056,-0.10191236,-0.8933532,-2.5,2.5,2.5,-0.9005105,-0.8942647,2.5,-15.183333,-12.56648,18.0,-18.0,4.7069386e-07,-2.665641e-07,9.57555e-05,-0.010946101,1.06975875e-07,-6.058274e-08,0.00042050402,0.003579496,-0.0014083333,-0.0015183333,-0.00042098993,-0.0035811148,-0.007985981,-1.0275839e-05,-0.008332835,-0.5712036,1.9427585e-08,-1.103737e-08,-0.032543693,-0.60244656,-0.0055715707,-0.009569497,1.0275839e-05,-0.0002510981,0.032543696,-0.6010383,0.56849456,0.00011,-1.3046563e-06,-1.0830124e-06,0.008569493,-0.0009999572,-0.0075649912,0.0,-1.1405805e-06,-1.2807351e-06,0.0010000041,-0.0045716134,0.003570839,0.0
4.864871270679284e-06,4.864871270679284e-06,0.003117653,-0.0017702089,-0.12118801,-0.87399036,-2.5,2.5,2.5,-0.88144594,-0.8749126,2.5,-15.183333,-12.058475,18.0,-18.0,4.462657e-07,-2.4979266e-07,0.000104514256,-0.011942543,1.0142402e-07,-5.677106e-08,0.00049870857,0.0035012914,-0.0014083333,-0.0015183333,-0.0004992195,-0.0035028923,-0.0076025794,-1.0397052e-05,-0.007983592,-0.5481125,2.0784354e-08,-1.1801393e-08,-0.032543693,-0.578001,-0.0054933755,-0.009108314,1.0397052e-05,-0.00027649826,0.032543693,-0.5765927,0.544049,0.00011,-1.3093606e-06,-1.079415e-06,0.00810831,-0.001000047,-0.0071033603,0.0,-1.1380685e-06,-1.2824866e-06,0.0010000039,-0.0044933287,0.0034924953,0.0
4.8746368956792836e-06,4.8746368956792836e-06,0.0033094625,-0.0018779943,-0.14188373,-0.8532146,-2.5,2.5,2.5,-0.8609559,-0.85414714,2.5,-15.183333,-11.50724,18.0,-18.0,4.1795045e-07,-2.3584484e-07,0.000112878864,-0.0128939,9.4988735e-08,-5.36011e-08,0.00058256363,0.0034174363,-0.0014083333,-0.0015183333,-0.00058310514,-0.0034190225,-0.0071907216,-1.0512995e-05,-0.0076044886,-0.5230564,2.2063084e-08,-1.2519961e-08,-0.032543693,-0.55160606,-0.0054093604,-0.008612825,1.0512995e-05,-0.00030088803,0.032543693,-0.5501977,0.51765406,0.00011,-1.3135539e-06,-1.0765059e-06,0.0076128207,-0.0009999608,-0.006607617,0.0,-1.1356228e-06,-1.2842999e-06,0.001000004,-0.0044093993,0.0034085095,0.0
4.884402520679283e-06,4.884402520679283e-06,0.003488512,-0.0019792945,-0.16392098,-0.8311035,-2.5,2.5,2.5,-0.8391169,-0.8320458,2.5,-15.183333,-10.914858,18.0,-18.0,3.8877525e-07,-2.2057378e-07,0.00012081569,-0.013796479,8.8358014e-08,-5.0130403e-08,0.00067175366,0.0033282463,-0.0014083333,-0.0015183333,-0.0006723273,-0.003329816,-0.0067519587,-1.062367e-05,-0.0071969577,-0.4961299,2.3256748e-08,-1.3195296e-08,-0.032543693,-0.52336156,-0.0053201783,-0.0080852425,1.062367e-05,-0.00032418311,0.032543693,-0.5219532,0.48940957,0.00011,-1.3173434e-06,-1.0740398e-06,0.007085239,-0.0010000434,-0.0060796314,0.0,-1.1334226e-06,-1.2858075e-06,0.0010000039,-0.0043201353,0.0033191924,0.0
4.894168145679283e-06,4.894168145679283e-06,0.003654712,-0.0020728917,-0.18721586,-0.8077384,-2.5,2.5,2.5,-0.8160093,-0.80869,2.5,-15.183333,-10.283559,18.0,-18.0,3.6005562e-07,-2.0113748e-07,0.00012829957,-0.014647333,8.183082e-08,-4.5713062e-08,0.00076594285,0.0032340572,-0.0014083333,-0.0015183333,-0.0007665485,-0.0032356046,-0.0062879343,-1.072841e-05,-0.0067625353,-0.46743447,2.4364747e-08,-1.3819277e-08,-0.032543693,-0.4933734,-0.0052258326,-0.0075272177,1.072841e-05,-0.00034630115,0.032543693,-0.49196506,0.45942137,0.00011,-1.3207865e-06,-1.0718998e-06,0.0065272134,-0.0009999641,-0.005521386,0.0,-1.131632e-06,-1.2867159e-06,0.001000004,-0.0042258683,0.003224876,0.0
4.903933770679282e-06,4.903933770679282e-06,0.0038073806,-0.002158215,-0.2116821,-0.78320897,-2.5,2.5,2.5,-0.79172176,-0.7841693,2.5,-15.183333,-9.615711,18.0,-18.0,3.278072e-07,-1.8329564e-07,0.00013530244,-0.015443188,7.450163e-08,-4.1658097e-08,0.0008647768,0.0031352232,-0.0014083333,-0.0015183333,-0.00086541957,-0.00313675,-0.005800396,-1.0826544e-05,-0.00630285,-0.4370778,2.5382537e-08,-1.43881005e-08,-0.032543693,-0.46175414,-0.0051270016,-0.006941162,1.0826544e-05,-0.0003671509,0.032543693,-0.4603458,0.42780215,0.00011,-1.3236827e-06,-1.0704675e-06,0.005941158,-0.0010000402,-0.004934977,0.0,-1.1300051e-06,-1.2875329e-06,0.0010000038,-0.0041269613,0.0031259235,0.0
4.913699395679282e-06,4.913699395679282e-06,0.0039453157,-0.0022358678,-0.23722771,-0.7576083,-2.5,2.5,2.5,-0.76634634,-0.7585767,2.5,-15.183333,-8.913832,18.0,-18.0,2.9367456e-07,-1.6657658e-07,0.00014179379,-0.01618071,6.6744214e-08,-3.7858314e-08,0.00096788345,0.0030321165,-0.0014083333,-0.0015183333,-0.00096856634,-0.003033624,-0.0052911863,-1.0918105e-05,-0.005819632,-0.40517417,2.6302105e-08,-1.4905785e-08,-0.03254369,-0.4286233,-0.005023753,-0.0063289865,1.0918105e-05,-0.00038665216,0.032543693,-0.42721495,0.3946713,0.00011,-1.3260722e-06,-1.069628e-06,0.0053289826,-0.0009999671,-0.00432262,0.0,-1.1285464e-06,-1.2882325e-06,0.0010000039,-0.0040237857,0.003022706,0.0
4.923465020679282e-06,4.923465020679282e-06,0.004068477,-0.0023052292,-0.26375493,-0.73103064,-2.5,2.5,2.5,-0.7399767,-0.73200655,2.5,-15.183333,-8.180566,18.0,-18.0,2.612408e-07,-1.4593843e-07,0.00014775075,-0.0168573,5.9372912e-08,-3.3167826e-08,0.0010748748,0.0029251252,-0.0014083333,-0.0015183333,-0.0010755961,-0.002926608,-0.0047622174,-1.1002776e-05,-0.005314707,-0.3718439,2.712318e-08,-1.5368196e-08,-0.03254369,-0.39410555,-0.00491676,-0.005693288,1.1002776e-05,-0.0004047386,0.03254369,-0.39269724,0.36015356,0.00011,-1.3281168e-06,-1.0690563e-06,0.004693284,-0.0010000372,-0.0036866213,0.0,-1.1275027e-06,-1.2883387e-06,0.0010000038,-0.0039167227,0.0029156052,0.0
4.933230645679281e-06,4.933230645679281e-06,0.004176791,-0.0023653482,-0.29116485,-0.70357656,-2.5,2.5,2.5,-0.7127124,-0.7045593,2.5,-15.183333,-7.4186716,18.0,-18.0,2.2677716e-07,-1.2493359e-07,0.0001531538,-0.017470619,5.1540262e-08,-2.8393998e-08,0.001185348,0.002814652,-0.0014083333,-0.0015183333,-0.001186111,-0.0028161092,-0.0042154756,-1.107984e-05,-0.004789971,-0.33721235,2.7845271e-08,-1.5768988e-08,-0.03254369,-0.35833055,-0.00480615,-0.00503617,1.107984e-05,-0.00042134128,0.03254369,-0.3569222,0.32437855,0.00011,-1.329645e-06,-1.069094e-06,0.0040361662,-0.0009999698,-0.0030293646,0.0,-1.1267399e-06,-1.2881472e-06,0.0010000039,-0.0038061806,0.0028050293,0.0
4.942996270679281e-06,4.942996270679281e-06,0.0042690937,-0.0024167118,-0.3193554,-0.67535096,-2.5,2.5,2.5,-0.6846578,-0.6763399,2.5,-15.183333,-6.6310124,18.0,-18.0,1.8910295e-07,-1.06490276e-07,0.00015798016,-0.018018145,4.2977945e-08,-2.4202336e-08,0.0012988874,0.0027011125,-0.0014083333,-0.0015183333,-0.0012996969,-0.0027025472,-0.0036530236,-1.1149211e-05,-0.0042473963,-0.30140966,2.8460624e-08,-1.6111413e-08,-0.03254369,-0.32143295,-0.0046926127,-0.0043603764,1.1149211e-05,-0.00043639232,0.03254369,-0.3200246,0.28748092,0.00011,-1.3305697e-06,-1.0698813e-06,0.0033603725,-0.0010000344,-0.0023533269,0.0,-1.1261106e-06,-1.2879384e-06,0.0010000038,-0.0036925783,0.0026913981,0.0
4.95276189567928e-06,4.95276189567928e-06,0.0043450673,-0.0024593705,-0.34821895,-0.6464588,-2.5,2.5,2.5,-0.65591705,-0.6474532,2.5,-15.183333,-5.820557,18.0,-18.0,1.5320342e-07,-8.571239e-08,0.00016221018,-0.018497735,3.4818957e-08,-1.9480087e-08,0.0014150657,0.0025849342,-0.0014083333,-0.0015183333,-0.0014159197,-0.002586343,-0.003076981,-1.121089e-05,-0.0036890286,-0.26457077,2.8967115e-08,-1.6395804e-08,-0.03254369,-0.28355187,-0.00457631,-0.0036682019,1.121089e-05,-0.00044983742,0.03254369,-0.28214353,0.24959986,0.00011,-1.3311086e-06,-1.0709741e-06,0.0026681982,-0.0009999723,-0.0016610612,0.0,-1.1258363e-06,-1.2872683e-06,0.0010000038,-0.0035763376,0.0025751323,0.0
4.96252752067928e-06,4.96252752067928e-06,0.0044052037,-0.0024923421,-0.3776465,-0.617008,-2.5,2.5,2.5,-0.6265976,-0.6180071,2.5,-15.183333,-4.990357,18.0,-18.0,1.17746794e-07,-6.284526e-08,0.0001658306,-0.018907769,2.6760635e-08,-1.4283014e-08,0.0015334456,0.0024665545,-0.0014083333,-0.0015183333,-0.0015343442,-0.0024679343,-0.0024895107,-1.1264298e-05,-0.0031169709,-0.2268344,2.9368024e-08,-1.6615616e-08,-0.032543685,-0.24482977,-0.0044579273,-0.002962493,1.1264298e-05,-0.0004616295,0.03254369,-0.24342145,0.21087778,0.00011,-1.3312151e-06,-1.0724796e-06,0.0019624894,-0.001000032,-0.0009551666,0.0,-1.1259336e-06,-1.2861312e-06,0.0010000037,-0.0034578955,0.00245667,0.0
4.97229314567928e-06,4.97229314567928e-06,0.0044488073,-0.0025157474,-0.40752915,-0.5871111,-2.5,2.5,2.5,-0.5968115,-0.58811426,2.5,-15.183333,-4.143533,18.0,-18.0,7.871367e-08,-4.2609468e-08,0.00016882789,-0.019246705,1.788947e-08,-9.68397e-09,0.0016535814,0.0023464186,-0.0014083333,-0.0015183333,-0.00165453,-0.0023477727,-0.0018928235,-1.1309186e-05,-0.0025333727,-0.18834242,2.9658715e-08,-1.677165e-08,-0.032543685,-0.20541227,-0.004337679,-0.002245662,1.1309186e-05,-0.0004717214,0.032543685,-0.20400394,0.17146027,0.00011,-1.3306867e-06,-1.074783e-06,0.0012456584,-0.0009999747,-0.00023829359,0.0,-1.1261848e-06,-1.2849599e-06,0.0010000038,-0.0033377046,0.0023364634,0.0
4.97634293332001e-06,4.97634293332001e-06,0.004461136,-0.0025222711,-0.42003134,-0.57460606,-2.5,2.5,2.5,-0.5843461,-0.57561064,2.5,-15.183333,-3.788139,18.0,-18.0,5.5236992e-08,-2.8267735e-08,0.00016988504,-0.019366048,1.2553862e-08,-6.424485e-09,0.0017038101,0.00229619,-0.0014083333,-0.0015183333,-0.0017047891,-0.0022975253,-0.0016431479,-1.1325173e-05,-0.0022884237,-0.17218815,2.9740907e-08,-1.6815141e-08,-0.03254369,-0.18889265,-0.0043462142,-0.002004553,1.1325173e-05,-0.0004753907,0.032543685,-0.18748431,0.15494063,0.00011,-1.3299718e-06,-1.0765658e-06,0.0010045496,-0.0010587684,6.164121e-05,0.0,-1.1266502e-06,-1.283842e-06,0.0010000037,-0.003287446,0.0022862002,0.0
4.977925745850204e-06,4.977925745850204e-06,0.0044648284,-0.0025241482,-0.4249318,-0.56970495,-2.5,2.5,2.5,-0.5794594,-0.57070994,2.5,-15.183333,-3.6486528,18.0,-18.0,4.7400686e-08,-2.3912367e-08,0.0001702682,-0.019409247,1.0772883e-08,-5.434629e-09,0.0017234952,0.0022765046,-0.0014083333,-0.0015183333,-0.0017244845,-0.0022778343,-0.0015452761,-1.133091e-05,-0.002192281,-0.16584785,2.9765522e-08,-1.6827654e-08,-0.032543685,-0.18241264,-0.0044360035,-0.0019964813,1.133091e-05,-0.00047673663,0.032543685,-0.1810043,0.14846061,0.00011,-1.3297212e-06,-1.077173e-06,0.0009964776,-0.0011682524,0.00017920835,0.0,-1.1267946e-06,-1.2834996e-06,0.0010000037,-0.0032677513,0.0022665034,0.0
4.979167518244738e-06,4.979167518244738e-06,0.004467357,-0.0025254288,-0.42878124,-0.56585515,-2.5,2.5,2.5,-0.57562053,-0.56686056,2.5,-15.183333,-3.5390072,18.0,-18.0,4.2202114e-08,-2.146245e-08,0.00017055677,-0.019441754,9.59139e-09,-4.8778293e-09,0.0017389582,0.0022610417,-0.0014083333,-0.0015183333,-0.0017399542,-0.0022623683,-0.0014683926,-1.1335208e-05,-0.0021167046,-0.16086395,2.9782381e-08,-1.6836191e-08,-0.032543685,-0.17732036,-0.0045189536,-0.002002555,1.1335208e-05,-0.00047775535,0.032543685,-0.17591202,0.14336835,0.00011,-1.3295571e-06,-1.0775735e-06,0.0010025513,-0.0012666715,0.00027156164,0.0,-1.1268694e-06,-1.2833134e-06,0.0010000037,-0.0032522818,0.002251033,0.0
4.980208615783426e-06,4.980208615783426e-06,0.004469266,-0.0025264109,-0.43201166,-0.5626245,-2.5,2.5,2.5,-0.5723987,-0.5636303,2.5,-15.183333,-3.4469414,18.0,-18.0,3.8473278e-08,-2.004232e-08,0.00017079026,-0.019468045,8.7439265e-09,-4.5550728e-09,0.0017519346,0.0022480653,-0.0014083333,-0.0015183333,-0.0017529355,-0.0022493901,-0.0014038705,-1.1338704e-05,-0.0020532447,-0.15667915,2.9795107e-08,-1.6842739e-08,-0.032543685,-0.17304558,-0.0045791953,-0.0019982806,1.1338704e-05,-0.00047858397,0.032543685,-0.17163724,0.13909356,0.00011,-1.3294422e-06,-1.0778581e-06,0.0009982769,-0.001339894,0.0003490649,0.0,-1.1269059e-06,-1.2832122e-06,0.0010000037,-0.0032393013,0.0022380513,0.0
4.983496204259325e-06,4.983496204259325e-06,0.0044743298,-0.0025292335,-0.44222933,-0.5524068,-2.5,2.5,2.5,-0.56220704,-0.55341345,2.5,-15.183333,-3.1554334,18.0,-18.0,2.994093e-08,-1.8141929e-08,0.0001714741,-0.019545017,6.804757e-09,-4.123166e-09,0.0017929786,0.0022070212,-0.0014083333,-0.0015183333,-0.0017939906,-0.0022083435,-0.0011997772,-1.1349205e-05,-0.0018523046,-0.1434288,2.9828865e-08,-1.6861556e-08,-0.032543685,-0.15951662,-0.004785566,-0.0020005754,1.1349205e-05,-0.00048105323,0.032543685,-0.1581083,0.1255646,0.00011,-1.329199e-06,-1.0784894e-06,0.0010005719,-0.0015873192,0.0005942133,0.0,-1.1269116e-06,-1.2831201e-06,0.0010000037,-0.0031982472,0.0021969944,0.0
4.986560902270097e-06,4.986560902270097e-06,0.0044781202,-0.0025316726,-0.4517742,-0.54286176,-2.5,2.5,2.5,-0.5526842,-0.54386926,2.5,-15.183333,-2.8827155,18.0,-18.0,2.4638897e-08,-1.6657832e-08,0.00017203564,-0.019608233,5.5997496e-09,-3.7858707e-09,0.0018313199,0.00216868,-0.0014083333,-0.0015183333,-0.0018323387,-0.0021700005,-0.0010090998,-1.1358443e-05,-0.001664308,-0.13103251,2.9854135e-08,-1.6877816e-08,-0.03254369,-0.14686857,-0.0049759927,-0.0020003412,1.1358443e-05,-0.00048317254,0.032543685,-0.14546023,0.11291656,0.00011,-1.3290663e-06,-1.0788632e-06,0.0010003375,-0.0018160958,0.0008232389,0.0,-1.1269093e-06,-1.2830549e-06,0.0010000037,-0.0031598972,0.002158642,0.0
4.988864191979616e-06,4.988864191979616e-06,0.0044804947,-0.0025332528,-0.45895863,-0.53567684,-2.5,2.5,2.5,-0.5455147,-0.53668493,2.5,-15.183333,-2.677205,18.0,-18.0,2.0714545e-08,-1.3528903e-08,0.00017241205,-0.019650614,4.7078514e-09,-3.0747507e-09,0.0018601775,0.0021398226,-0.0014083333,-0.0015183333,-0.0018612014,-0.0021411388,-0.00086556043,-1.1365047e-05,-0.001522636,-0.121691145,2.9869963e-08,-1.6888352e-08,-0.03254369,-0.13734277,-0.0051189037,-0.0019997265,1.1365047e-05,-0.0004846636,0.032543685,-0.13593443,0.10339075,0.00011,-1.3289557e-06,-1.0791523e-06,0.000999723,-0.0019878736,0.0009956409,0.0,-1.1270064e-06,-1.2828154e-06,0.0010000037,-0.0031310304,0.0021297738,0.0
4.992024330443447e-06,4.992024330443447e-06,0.0044829324,-0.0025346093,-0.4688288,-0.52580535,-2.5,2.5,2.5,-0.5356628,-0.52681416,2.5,-15.183333,-2.3945668,18.0,-18.0,1.3225403e-08,-5.358262e-09,0.00017287221,-0.01970238,3.0057734e-09,-1.2177869e-09,0.0018998167,0.0021001832,-0.0014083333,-0.0015183333,-0.0019008503,-0.0021014889,-0.00066833955,-1.1373477e-05,-0.0013277886,-0.108843945,2.9886216e-08,-1.6897395e-08,-0.03254369,-0.12424849,-0.0053166333,-0.0020002543,1.1373477e-05,-0.00048657676,0.032543685,-0.12284016,0.09029648,0.00011,-1.3286849e-06,-1.0797637e-06,0.0010002507,-0.0022252598,0.0012325108,0.0,-1.127339e-06,-1.2821112e-06,0.0010000037,-0.0030913737,0.0020901153,0.0
4.9966242278919135e-06,4.9966242278919135e-06,0.004483816,-0.002534008,-0.48321736,-0.5114158,-2.5,2.5,2.5,-0.5212982,-0.51242554,2.5,-15.183333,-1.9819539,18.0,-18.0,-4.767974e-09,1.1110377e-08,0.00017343843,-0.019765817,-1.0836304e-09,2.5250857e-09,0.001957582,0.002042418,-0.0014083333,-0.0015183333,-0.0019586394,-0.002043702,-0.00038080884,-1.1383952e-05,-0.0010433254,-0.090088814,2.989211e-08,-1.6893386e-08,-0.032543685,-0.105144896,-0.0056036715,-0.0019997805,1.1383952e-05,-0.0004890782,0.032543685,-0.10373656,0.07119288,0.00011,-1.3278923e-06,-1.081375e-06,0.000999777,-0.0025700936,0.0015778305,0.0,-1.1281048e-06,-1.280596e-06,0.0010000037,-0.0030335777,0.002032318,0.0
5.0034051161227145e-06,5.0034051161227145e-06,0.0044766194,-0.0025276039,-0.5044528,-0.490187,-2.5,2.5,2.5,-0.50009793,-0.49119774,2.5,-15.183333,-1.3716886,18.0,-18.0,-4.1931475e-08,3.044502e-08,0.00017404696,-0.019833226,-9.52988e-09,6.919322e-09,0.0020427867,0.0019572133,-0.0014083333,-0.0015183333,-0.0020438933,-0.0019584715,4.354871e-05,-1.13950355e-05,-0.0006225648,-0.062349483,2.984413e-08,-1.6850692e-08,-0.032543685,-0.07691679,-0.006028476,-0.0020002208,1.13950355e-05,-0.00049206655,0.032543685,-0.07550845,0.042964775,0.00011,-1.3259975e-06,-1.084961e-06,0.0010002172,-0.0030801403,0.002087442,0.0,-1.1291667e-06,-1.2786543e-06,0.0010000035,-0.002948336,0.0019470764,0.0
5.013170741122714e-06,5.013170741122714e-06,0.0044482793,-0.0025113197,-0.53500646,-0.4596558,-2.5,2.5,2.5,-0.4695885,-0.46066728,2.5,-15.183333,-0.4905344,18.0,-18.0,-8.575752e-08,4.292434e-08,0.00017437716,-0.01986806,-1.9490345e-08,9.755532e-09,0.0021653196,0.0018346804,-0.0014083333,-0.0015183333,-0.002166485,-0.0018359215,0.00065417995,-1.140351e-05,-1.4961369e-05,-0.022297017,2.9655196e-08,-1.6742131e-08,-0.03254368,-0.036221553,-0.0066387374,-0.0019998022,1.140351e-05,-0.0004947641,0.03254368,-0.03481323,0.0022695418,0.00011,-1.3231956e-06,-1.0897575e-06,0.0009997986,-0.0038129634,0.0028206648,0.0,-1.1301992e-06,-1.2770537e-06,0.0010000035,-0.0028257738,0.0018245181,0.0
5.022936366122714e-06,5.022936366122714e-06,0.0044034244,-0.0024865873,-0.5654175,-0.4292667,-2.5,2.5,2.5,-0.4391986,-0.4302782,2.5,-15.183333,0.390428,18.0,-18.0,-1.1634118e-07,6.851029e-08,0.00017401736,-0.019824583,-2.6441176e-08,1.5570519e-08,0.0022872302,0.0017127697,-0.0014083333,-0.0015183333,-0.0022884374,-0.0017139763,0.001262189,-1.1403779e-05,0.0005925904,0.017746728,2.9356162e-08,-1.6577248e-08,-0.0708816,-0.033952013,-0.0072471937,-0.002000204,1.1403779e-05,-0.00049558113,0.0708816,-0.03254369,-0.03833792,0.00011,-1.3205239e-06,-1.0938218e-06,0.0010002004,-0.0045433743,0.0035506263,0.0,-1.1320687e-06,-1.2740193e-06,0.0010000035,-0.0027038197,0.0017025725,0.0
