Time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(BIOUTA),I(BIOUTB),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(R1),I(R2),I(R3),I(R5),I(Ra),I(Rb),I(Rf),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(xu1:1),Ix(xu1:2),Ix(xu1:3),Ix(xu1:4),Ix(xu1:5),Ix(xu1:6),Ix(xu2:1),Ix(xu2:2),Ix(xu2:3),Ix(xu2:4),Ix(xu2:5),Ix(xu2:6),Ix(xu3:1),Ix(xu3:2),Ix(xu3:3),Ix(xu3:4),Ix(xu3:5),Ix(xu3:6)
2.213557508824518e-06,0.0010678911,-0.0007313957,-0.0003965057,-0.9956973,-2.5,2.5,2.5,-0.9992898,-0.9969688,2.5,-15.183333,-14.703689,18.0,-18.0,6.71731e-06,0.0039932826,1.5230256e-06,-1.0085022e-06,-4.543027e-05,0.0037814956,3.461422e-07,-2.2920504e-07,-0.0014083333,-0.0015183333,-5.881112e-06,-0.003995847,-0.006659289,-9.082003e-06,-0.0065259044,-0.6683495,7.1192745e-09,-4.875971e-09,-0.0325437,-0.71265435,-0.005986947,-0.008654014,9.082003e-06,8.7954235e-05,0.032543696,-0.71097946,0.6787023,0.00011,-1.2997397e-06,-1.040089e-06,0.0076540103,-0.0010000031,-0.0066534076,0.0,-1.133262e-06,-1.3217912e-06,0.0010000041,-0.004986944,0.003986765,0.0
2.2141457441245177e-06,0.0011085924,-0.00075834617,-0.0006220046,-0.9954581,-2.5,2.5,2.5,-0.99911267,-0.9967331,2.5,-15.183333,-14.713521,18.0,-18.0,7.785713e-06,0.0039922143,1.5214262e-06,-1.0073935e-06,-4.3052874e-05,0.003573003,3.4577866e-07,-2.2895307e-07,-0.0014083333,-0.0015183333,-6.950189e-06,-0.0039947783,-0.0066566044,-9.1071515e-06,-0.0065306704,-0.6687964,7.3906157e-09,-5.0556412e-09,-0.0325437,-0.71289515,-0.0059858668,-0.008650319,9.1071515e-06,8.288067e-05,0.032543696,-0.711246,0.67894316,0.00011,-1.3008298e-06,-1.0390708e-06,0.0076503144,-0.0010000031,-0.006649654,0.0,-1.1325424e-06,-1.3224609e-06,0.0010000041,-0.0049858633,0.003985671,0.0
2.2147339794245175e-06,0.0011492501,-0.00078526646,-0.0008671508,-0.99519926,-2.5,2.5,2.5,-0.99891585,-0.9964778,2.5,-15.183333,-14.7227955,18.0,-18.0,8.932766e-06,0.0039910674,1.5197667e-06,-1.0062449e-06,-4.0673778e-05,0.0033643695,3.454015e-07,-2.2869203e-07,-0.0014083333,-0.0015183333,-8.097995e-06,-0.0039936304,-0.006653658,-9.132298e-06,-0.006535181,-0.669218,7.661667e-09,-5.2351097e-09,-0.0325437,-0.7131102,-0.0059847073,-0.008646282,9.132298e-06,7.7803445e-05,0.032543696,-0.7114868,0.6791582,0.00011,-1.301916e-06,-1.038059e-06,0.007646278,-0.0010000031,-0.0066455603,0.0,-1.1318255e-06,-1.3231262e-06,0.0010000041,-0.0049847043,0.0039844983,0.0
2.2153222147245174e-06,0.0011898625,-0.00081215554,-0.0011319346,-0.9949208,-2.5,2.5,2.5,-0.9986995,-0.9962029,2.5,-15.183333,-14.731512,18.0,-18.0,1.0158423e-05,0.003989842,1.5180474e-06,-1.0050564e-06,-3.8293074e-05,0.0031556028,3.4501076e-07,-2.2842192e-07,-0.0014083333,-0.0015183333,-9.324486e-06,-0.0039924043,-0.0066504506,-9.157441e-06,-0.0065394347,-0.6696142,7.9324165e-09,-5.4143703e-09,-0.0325437,-0.7132995,-0.005983469,-0.008641906,9.157441e-06,7.272275e-05,0.032543696,-0.71170187,0.6793475,0.00011,-1.3029983e-06,-1.0370542e-06,0.0076419017,-0.0010000031,-0.006641126,0.0,-1.1311112e-06,-1.3237869e-06,0.0010000041,-0.004983466,0.0039832466,0.0
2.215910450024517e-06,0.0012304282,-0.00083901227,-0.0014163454,-0.99462277,-2.5,2.5,2.5,-0.9984636,-0.9959083,2.5,-15.183333,-14.739671,18.0,-18.0,1.1462635e-05,0.0039885375,1.5162684e-06,-1.0038282e-06,-3.5910856e-05,0.0029467118,3.4460646e-07,-2.2814277e-07,-0.0014083333,-0.0015183333,-1.0629613e-05,-0.0039910995,-0.0066469815,-9.1825805e-06,-0.006543432,-0.669985,8.202855e-09,-5.593415e-09,-0.0325437,-0.71346307,-0.0059821527,-0.00863719,9.1825805e-06,6.76388e-05,0.032543696,-0.7118912,0.6795111,0.00011,-1.3040764e-06,-1.0360561e-06,0.0076371855,-0.0010000031,-0.006636352,0.0,-1.1303997e-06,-1.3244431e-06,0.0010000041,-0.004982149,0.0039819167,0.0
2.216498685324517e-06,0.0012709456,-0.00086583564,-0.0017203721,-0.9943051,-2.5,2.5,2.5,-0.99820805,-0.9955942,2.5,-15.183333,-14.74727,18.0,-18.0,1.2845351e-05,0.0039871545,1.51443e-06,-1.0025601e-06,-3.3527223e-05,0.0027377042,3.4418863e-07,-2.2785457e-07,-0.0014083333,-0.0015183333,-1.2013324e-05,-0.003989716,-0.006643251,-9.207713e-06,-0.006547172,-0.67033046,8.472971e-09,-5.772238e-09,-0.0325437,-0.7136009,-0.005980757,-0.008632134,9.207713e-06,6.255179e-05,0.032543696,-0.7120547,0.6796489,0.00011,-1.3051505e-06,-1.0350648e-06,0.0076321294,-0.0010000031,-0.006631238,0.0,-1.129691e-06,-1.3250948e-06,0.0010000041,-0.004980754,0.003980508,0.0
2.217086920624517e-06,0.001311413,-0.0008926246,-0.0020440025,-0.9939679,-2.5,2.5,2.5,-0.99793303,-0.9952605,2.5,-15.183333,-14.754311,18.0,-18.0,1.4306516e-05,0.0039856937,1.5125321e-06,-1.0012524e-06,-3.1142263e-05,0.0025285885,3.4375728e-07,-2.2755735e-07,-0.0014083333,-0.0015183333,-1.3475565e-05,-0.003988254,-0.00663926,-9.23284e-06,-0.0065506557,-0.6706505,8.742753e-09,-5.9508305e-09,-0.0325437,-0.7137129,-0.0059792837,-0.008626738,9.23284e-06,5.7461923e-05,0.032543696,-0.71219254,0.6797609,0.00011,-1.3062204e-06,-1.0340802e-06,0.0076267337,-0.0010000031,-0.0066257846,0.0,-1.128985e-06,-1.3257419e-06,0.0010000041,-0.0049792803,0.003979021,0.0
2.2176751559245167e-06,0.0013518289,-0.000919378,-0.0023872242,-0.99361104,-2.5,2.5,2.5,-0.9976384,-0.9949072,2.5,-15.183333,-14.760792,18.0,-18.0,1.5846073e-05,0.0039841537,1.5105747e-06,-9.999048e-07,-2.8756074e-05,0.002319373,3.4331245e-07,-2.2725109e-07,-0.0014083333,-0.0015183333,-1.5016277e-05,-0.0039867135,-0.006635008,-9.2579585e-06,-0.0065538823,-0.67094505,9.012193e-09,-6.129187e-09,-0.0325437,-0.71379906,-0.005977731,-0.008621003,9.2579585e-06,5.2369396e-05,0.032543696,-0.71230453,0.67984706,0.00011,-1.3072862e-06,-1.0331026e-06,0.0076209987,-0.0010000031,-0.0066199917,0.0,-1.1282818e-06,-1.3263842e-06,0.0010000041,-0.0049777282,0.0039774557,0.0
2.2188516265245164e-06,0.0014324996,-0.00097277417,-0.0031323852,-0.9928388,-2.5,2.5,2.5,-0.9969906,-0.99414194,2.5,-15.183333,-14.772076,18.0,-18.0,1.9160118e-05,0.00398084,1.5064825e-06,-9.970909e-07,-2.3980389e-05,0.0019006757,3.4238238e-07,-2.2661156e-07,-0.0014083333,-0.0015183333,-1.833287e-05,-0.0039833975,-0.0066257217,-9.30817e-06,-0.0065595643,-0.67145795,9.549997e-09,-6.4851613e-09,-0.0325437,-0.7138942,-0.005974392,-0.008608515,9.30817e-06,4.2177166e-05,0.032543696,-0.7124512,0.6799422,0.00011,-1.3094051e-06,-1.0311683e-06,0.007608511,-0.0010000031,-0.0066073886,0.0,-1.1268842e-06,-1.3276551e-06,0.0010000041,-0.004974389,0.0039740894,0.0
2.220028097124516e-06,0.0015129453,-0.0010260156,-0.0039557377,-0.9919885,-2.5,2.5,2.5,-0.9962648,-0.99329865,2.5,-15.183333,-14.781119,18.0,-18.0,2.2786959e-05,0.003977213,1.5021537e-06,-9.941189e-07,-1.9200916e-05,0.0014816783,3.413986e-07,-2.2593612e-07,-0.0014083333,-0.0015183333,-2.1962582e-05,-0.003979769,-0.006615394,-9.35834e-06,-0.006564216,-0.67186904,1.0086302e-08,-6.840104e-09,-0.0325437,-0.71388614,-0.0059707393,-0.008594673,9.35834e-06,3.1976713e-05,0.032543696,-0.7124778,0.67993414,0.00011,-1.3115067e-06,-1.0292617e-06,0.007594669,-0.0010000031,-0.0065934313,0.0,-1.1254981e-06,-1.3289072e-06,0.0010000041,-0.0049707363,0.0039704107,0.0
2.2212045677245157e-06,0.0015931531,-0.0010790939,-0.0048571513,-0.99106014,-2.5,2.5,2.5,-0.9954611,-0.99237734,2.5,-15.183333,-14.787922,18.0,-18.0,2.6726026e-05,0.003973274,1.4975892e-06,-9.909895e-07,-1.4418411e-05,0.001062447,3.403612e-07,-2.2522488e-07,-0.0014083333,-0.0015183333,-2.5904837e-05,-0.0039758277,-0.0066040265,-9.40846e-06,-0.006567838,-0.67217827,1.06210205e-08,-7.193959e-09,-0.0325437,-0.713775,-0.0059667747,-0.008579478,9.40846e-06,2.1769656e-05,0.032543696,-0.71236664,0.679823,0.00011,-1.3135909e-06,-1.0273834e-06,0.007579474,-0.0010000031,-0.0065781213,0.0,-1.1241239e-06,-1.3301402e-06,0.0010000041,-0.004966771,0.003966419,0.0
2.2223810383245154e-06,0.0016731105,-0.0011320006,-0.005836484,-0.990054,-2.5,2.5,2.5,-0.9945796,-0.9913782,2.5,-15.183333,-14.792481,18.0,-18.0,3.0976695e-05,0.0039690235,1.4927892e-06,-9.877033e-07,-9.633632e-06,0.00064304797,3.392703e-07,-2.2447801e-07,-0.0014083333,-0.0015183333,-3.0159015e-05,-0.0039715744,-0.006591621,-9.458522e-06,-0.0065704295,-0.6723855,1.115407e-08,-7.546671e-09,-0.0325437,-0.71356064,-0.005962498,-0.008562933,9.458522e-06,1.1557598e-05,0.032543696,-0.7121523,0.67960864,0.00011,-1.3156572e-06,-1.0255337e-06,0.0075629284,-0.0010000031,-0.006561462,0.0,-1.1227615e-06,-1.3313542e-06,0.0010000041,-0.0049624946,0.003962116,0.0
2.224145744224515e-06,0.0017925496,-0.0012110209,-0.00745124,-0.98839927,-2.5,2.5,2.5,-0.99311185,-0.989734,2.5,-15.183333,-14.795116,18.0,-18.0,3.793547e-05,0.0039620646,1.485149e-06,-9.824817e-07,-2.453846e-06,1.3779806e-05,3.3753386e-07,-2.2329127e-07,-0.0014083333,-0.0015183333,-3.7123653e-05,-0.0039646113,-0.0065710708,-9.533489e-06,-0.006572383,-0.67250526,1.1950331e-08,-8.073473e-09,-0.0325437,-0.7130459,-0.0059554996,-0.008535589,9.533489e-06,-3.7663312e-06,0.032543696,-0.71163756,0.6790939,0.00011,-1.3187225e-06,-1.0228134e-06,0.007535585,-0.0010000031,-0.006533947,0.0,-1.1207412e-06,-1.3331387e-06,0.0010000041,-0.0049554966,0.003955078,0.0
2.2259104501245144e-06,0.0019113548,-0.0012896082,-0.009240389,-0.9865704,-2.5,2.5,2.5,-0.99146986,-0.9879156,2.5,-15.183333,-14.792703,18.0,-18.0,4.559136e-05,0.0039544087,1.4769814e-06,-9.769113e-07,4.7268104e-06,-0.0006154931,3.3567758e-07,-2.220253e-07,-0.0014083333,-0.0015183333,-4.478612e-05,-0.003956951,-0.0065481965,-9.608282e-06,-0.0065720156,-0.6723956,1.2742365e-08,-8.597388e-09,-0.0325437,-0.7122994,-0.0059478036,-0.008505223,9.608282e-06,-1.9092435e-05,0.032543696,-0.71089107,0.67834735,0.00011,-1.3217457e-06,-1.0201593e-06,0.0075052194,-0.0010000031,-0.00650341,0.0,-1.118749e-06,-1.3348791e-06,0.0010000041,-0.0049478007,0.0039473427,0.0
2.227675156024514e-06,0.0020294837,-0.0013677349,-0.0112032965,-0.98456806,-2.5,2.5,2.5,-0.9896543,-0.98592365,2.5,-15.183333,-14.785243,18.0,-18.0,5.3941643e-05,0.0039460585,1.468288e-06,-9.709952e-07,1.1905786e-05,-0.0012445472,3.3370182e-07,-2.2068072e-07,-0.0014083333,-0.0015183333,-5.3143696e-05,-0.003948596,-0.0065230066,-9.682874e-06,-0.006569328,-0.6720565,1.3529892e-08,-9.118232e-09,-0.0325437,-0.71132135,-0.0059394133,-0.008471847,9.682874e-06,-3.441527e-05,0.032543696,-0.709913,0.67736936,0.00011,-1.3247256e-06,-1.0175722e-06,0.0074718427,-0.0010000031,-0.006469863,0.0,-1.1167857e-06,-1.336575e-06,0.0010000041,-0.00493941,0.003938913,0.0
2.2294398619245134e-06,0.0021468943,-0.001445373,-0.013339265,-0.98239297,-2.5,2.5,2.5,-0.9876658,-0.983759,2.5,-15.183333,-14.772738,18.0,-18.0,6.298335e-05,0.0039370167,1.4590709e-06,-9.647354e-07,1.908053e-05,-0.0018731588,3.3160703e-07,-2.1925803e-07,-0.0014083333,-0.0015183333,-6.2193416e-05,-0.0039395485,-0.00649551,-9.757238e-06,-0.00656432,-0.6714881,1.4312628e-08,-9.635821e-09,-0.0325437,-0.71011215,-0.0059303306,-0.00843547,9.757238e-06,-4.972939e-05,0.032543696,-0.7087038,0.67616016,0.00011,-1.3276613e-06,-1.0150534e-06,0.007435466,-0.0010000031,-0.006433317,0.0,-1.114852e-06,-1.3382256e-06,0.0010000041,-0.0049303276,0.003929791,0.0
2.2444398620745093e-06,0.0031100297,-0.0020817334,-0.03836081,-0.9570523,-2.5,2.5,2.5,-0.9638949,-0.95850503,2.5,-15.183333,-14.463836,18.0,-18.0,0.00016724304,0.003832757,1.360125e-06,-8.979471e-07,7.953549e-05,-0.0071670082,3.0911932e-07,-2.0407889e-07,-0.0014083333,-0.0015183333,-0.00016654957,-0.0038352231,-0.006170227,-1.0376442e-05,-0.006428543,-0.65744704,2.0733532e-08,-1.3878223e-08,-0.0325437,-0.6905811,-0.0058257096,-0.008007236,1.0376442e-05,-0.00017878017,0.032543696,-0.6892514,0.6566291,0.00011,-1.3506818e-06,-9.965133e-07,0.007007232,-0.0010000031,-0.006003678,0.0,-1.0997062e-06,-1.3503467e-06,0.001000004,-0.0048257066,0.0038248468,0.0
2.259439862224505e-06,0.0039936923,-0.0026646138,-0.075160444,-0.9199637,-2.5,2.5,2.5,-0.9283183,-0.9214983,2.5,-15.183333,-13.799594,18.0,-18.0,0.0003184364,0.0036815635,1.2263685e-06,-8.081601e-07,0.0001379537,-0.012277324,2.787201e-07,-1.8367274e-07,-0.0014083333,-0.0015183333,-0.0003178881,-0.0036839321,-0.005687719,-1.0961492e-05,-0.006129179,-0.6272543,2.6624615e-08,-1.7764092e-08,-0.0325437,-0.6549202,-0.005674135,-0.0073747034,1.0961492e-05,-0.00030350598,0.032543696,-0.6535119,0.62096816,0.00011,-1.3698495e-06,-9.83412e-07,0.0063746995,-0.0010000031,-0.0053698313,0.0,-1.0871337e-06,-1.3588469e-06,0.001000004,-0.004674132,0.0036729705,0.0
2.2806163330244992e-06,0.0050624646,-0.0033678038,-0.14529712,-0.8494845,-2.5,2.5,2.5,-0.8598009,-0.85112256,2.5,-15.183333,-12.29115,18.0,-18.0,0.0006041216,0.0033958785,9.849851e-07,-6.467816e-07,0.00021407416,-0.018927092,2.2386027e-07,-1.4699582e-07,-0.0014083333,-0.0015183333,-0.0006038538,-0.003398059,-0.0047633583,-1.1700461e-05,-0.0054434994,-0.55868864,3.3749764e-08,-2.2452024e-08,-0.032543696,-0.57894295,-0.005387896,-0.0061660125,1.1700461e-05,-0.0004660672,0.032543696,-0.5775346,0.54499096,0.00011,-1.3894139e-06,-9.748068e-07,0.005166008,-0.001000003,-0.0041595045,0.0,-1.0743779e-06,-1.3642756e-06,0.001000004,-0.0043878932,0.0033863585,0.0
2.3017928038244934e-06,0.005873815,-0.00389918,-0.233407,-0.7611241,-2.5,2.5,2.5,-0.77311057,-0.76284665,2.5,-15.183333,-10.186824,18.0,-18.0,0.0009608792,0.0030391207,6.9345407e-07,-4.5247504e-07,0.00027929482,-0.024613168,1.576032e-07,-1.0283524e-07,-0.0014083333,-0.0015183333,-0.0009609671,-0.003041064,-0.003598024,-1.2304108e-05,-0.0044827205,-0.46303743,3.9158767e-08,-2.5994535e-08,-0.032543696,-0.4765797,-0.005030593,-0.0046448694,1.2304108e-05,-0.00060540176,0.032543693,-0.47517136,0.4426277,0.00011,-1.399344e-06,-9.781234e-07,0.0036448655,-0.0010000028,-0.0026370569,0.0,-1.0680278e-06,-1.3617964e-06,0.0010000039,-0.00403059,0.0030287597,0.0
2.3156163333744895e-06,0.006244099,-0.0041399463,-0.29851875,-0.6959048,-2.5,2.5,2.5,-0.7087827,-0.6976702,2.5,-15.183333,-8.541423,18.0,-18.0,0.001223595,0.002776405,4.830678e-07,-3.1252043e-07,0.00031436962,-0.027663786,1.0978814e-07,-7.102737e-08,-0.0014083333,-0.0015183333,-0.0012239472,-0.002778172,-0.0027350928,-1.261007e-05,-0.0037298286,-0.38824648,4.1627327e-08,-2.759964e-08,-0.032543693,-0.39795017,-0.0047675385,-0.0035195984,1.261007e-05,-0.0006803662,0.032543693,-0.39654183,0.36399817,0.00011,-1.4003605e-06,-9.866712e-07,0.0025195945,-0.0010000028,-0.0015111456,0.0,-1.0675104e-06,-1.3559513e-06,0.0010000038,-0.0037675356,0.0027655622,0.0
2.3294398629244857e-06,0.0064786747,-0.004290495,-0.367977,-0.62638617,-2.5,2.5,2.5,-0.6399751,-0.62818354,2.5,-15.183333,-6.7229786,18.0,-18.0,0.0015032028,0.0024967971,2.6216938e-07,-1.6576975e-07,0.00034260476,-0.030112527,5.9583954e-08,-3.7674944e-08,-0.0014083333,-0.0015183333,-0.001503838,-0.0024983762,-0.0018133204,-1.2838418e-05,-0.0028966684,-0.30558994,4.3191164e-08,-2.8603301e-08,-0.032543693,-0.3119835,-0.0044876146,-0.0023183918,1.2838418e-05,-0.0007407432,0.03254369,-0.31057516,0.27803147,0.00011,-1.3970218e-06,-1.0000556e-06,0.0013183882,-0.0010000027,-0.00030948254,0.0,-1.0698794e-06,-1.3469084e-06,0.0010000038,-0.0034876117,0.0024855377,0.0
2.331204568824485e-06,0.0064985533,-0.004303028,-0.37708065,-0.6172782,-2.5,2.5,2.5,-0.6309441,-0.6190789,2.5,-15.183333,-6.4803596,18.0,-18.0,0.0015398065,0.0024601936,2.3345707e-07,-1.4670746e-07,0.00034568357,-0.030378915,5.3058425e-08,-3.3342605e-08,-0.0014083333,-0.0015183333,-0.0015404788,-0.0024617477,-0.0016924229,-1.2861707e-05,-0.002785436,-0.2945618,4.3323688e-08,-2.8686854e-08,-0.032543693,-0.30057466,-0.0044504604,-0.0021603857,1.2861707e-05,-0.00074732956,0.03254369,-0.29916632,0.26662263,0.00011,-1.3962847e-06,-1.0020987e-06,0.0011603821,-0.0009994905,-0.00015194408,0.0,-1.0703878e-06,-1.345533e-06,0.0010000038,-0.0034509697,0.002448886,0.0
2.3329692747244847e-06,0.0065161255,-0.0043140296,-0.3862274,-0.608128,-2.5,2.5,2.5,-0.6218676,-0.60993177,2.5,-15.183333,-6.2356467,18.0,-18.0,0.0015765736,0.0024234264,2.0466216e-07,-1.2759239e-07,0.00034863956,-0.03063451,4.6514128e-08,-2.8998269e-08,-0.0014083333,-0.0015183333,-0.0015772833,-0.0024249558,-0.0015709348,-1.2883638e-05,-0.0026732283,-0.2834385,4.3440835e-08,-2.8760198e-08,-0.032543693,-0.2890806,-0.004418905,-0.0020073843,1.2883638e-05,-0.00075365393,0.03254369,-0.28767225,0.25512856,0.00011,-1.3954779e-06,-1.0042153e-06,0.0010073807,-0.0010047404,6.3484954e-06,0.0,-1.0709424e-06,-1.344109e-06,0.0010000037,-0.0034141648,0.0024120722,0.0
2.3333612804118356e-06,0.006519715,-0.004316265,-0.38826475,-0.60609,-2.5,2.5,2.5,-0.61984557,-0.60789436,2.5,-15.183333,-6.1810117,18.0,-18.0,0.0015847619,0.0024152382,1.9824444e-07,-1.2332868e-07,0.0003492794,-0.030689811,4.5055554e-08,-2.8029243e-08,-0.0014083333,-0.0015183333,-0.0015854798,-0.002416762,-0.001543872,-1.2888325e-05,-0.0026481743,-0.28095508,4.3464766e-08,-2.8775101e-08,-0.032543693,-0.28651616,-0.0044361893,-0.0019976145,1.2888325e-05,-0.00075502304,0.03254369,-0.28510782,0.25256416,0.00011,-1.3952887e-06,-1.0046963e-06,0.0009976109,-0.0010302211,4.1607844e-05,0.0,-1.0710723e-06,-1.3437851e-06,0.0010000037,-0.0034059682,0.0024038737,0.0
2.3345287445617712e-06,0.0065297275,-0.0043224725,-0.39434364,-0.6000094,-2.5,2.5,2.5,-0.61381143,-0.60181564,2.5,-15.183333,-6.017721,18.0,-18.0,0.0016091904,0.0023908096,1.7911422e-07,-1.10621606e-07,0.00035114872,-0.030851321,4.070778e-08,-2.5141274e-08,-0.0014083333,-0.0015183333,-0.0016099332,-0.002392317,-0.0014631187,-1.2901884e-05,-0.0025732904,-0.27353278,4.3531518e-08,-2.8816485e-08,-0.03254369,-0.2788556,-0.0045193853,-0.0020000823,1.2901884e-05,-0.00075902295,0.03254369,-0.27744728,0.2449036,0.00011,-1.3947052e-06,-1.00615e-06,0.0010000786,-0.0011378705,0.00014681452,0.0,-1.0714725e-06,-1.3428069e-06,0.0010000037,-0.003381515,0.002379415,0.0
2.3445287446617685e-06,0.006573812,-0.004348003,-0.44697663,-0.54737586,-2.5,2.5,2.5,-0.5615169,-0.54919493,2.5,-15.183333,-4.587109,18.0,-18.0,0.0018205298,0.0021794701,1.4688536e-08,-1.6000138e-09,0.0003648952,-0.032035787,3.3383036e-09,-3.6363956e-10,-0.0014083333,-0.0015183333,-0.0018214878,-0.0021808348,-0.00076360145,-1.2993238e-05,-0.0019169487,-0.20850496,4.3825416e-08,-2.8986685e-08,-0.03254369,-0.21197325,-0.005218674,-0.0019999978,1.2993238e-05,-0.00078845205,0.032543685,-0.21056491,0.17802124,0.00011,-1.3884909e-06,-1.0198447e-06,0.0009999941,-0.0020487003,0.0010578863,0.0,-1.0756987e-06,-1.3336208e-06,0.0010000037,-0.0031699736,0.0021678417,0.0
2.3545287447617657e-06,0.006543054,-0.004323904,-0.5001945,-0.4941829,-2.5,2.5,2.5,-0.50855404,-0.49600846,2.5,-15.183333,-3.1109188,18.0,-18.0,0.0020339147,0.0019660855,-1.499178e-07,1.0756156e-07,0.0003744831,-0.03285515,-3.4072226e-08,2.4445809e-08,-0.0014083333,-0.0015183333,-0.0020350907,-0.0019673053,-5.5730008e-05,-1.3039572e-05,-0.0012392213,-0.1414054,4.362036e-08,-2.8826028e-08,-0.03254369,-0.143367,-0.0059265373,-0.0020000073,1.3039572e-05,-0.00080900826,0.032543685,-0.14195867,0.10941499,0.00011,-1.38013e-06,-1.035696e-06,0.0010000037,-0.0029701313,0.0019793606,0.0,-1.0813491e-06,-1.3230031e-06,0.0010000035,-0.002956406,0.0019542656,0.0
2.3595287448117643e-06,0.0064996774,-0.004293296,-0.5268333,-0.46756604,-2.5,2.5,2.5,-0.48201048,-0.46939242,2.5,-15.183333,-2.3609707,18.0,-18.0,0.0021406142,0.0018593858,-2.3170612e-07,1.6171461e-07,0.00037768116,-0.0331248,-5.2660482e-08,3.675332e-08,-0.0014083333,-0.0015183333,-0.0021418997,-0.0018605331,0.00029881892,-1.3045661e-05,-0.00089474296,-0.10731685,4.333118e-08,-2.8621974e-08,-0.03254369,-0.10866113,-0.0062811254,-0.0020000073,1.3045661e-05,-0.0008158807,0.032543685,-0.10725279,0.07470912,0.00011,-1.3751729e-06,-1.0443753e-06,0.0010000037,-0.0034315025,0.0024407185,0.0,-1.0846851e-06,-1.3172023e-06,0.0010000035,-0.0028496226,0.0018474874,0.0
2.364528744861763e-06,0.0064377836,-0.004250434,-0.5533908,-0.44103682,-2.5,2.5,2.5,-0.4555265,-0.44286245,2.5,-15.183333,-1.6059667,18.0,-18.0,0.002246913,0.001753087,-3.1282906e-07,2.1538445e-07,0.0003798022,-0.03329999,-7.109752e-08,4.895101e-08,-0.0014083333,-0.0015183333,-0.0022483075,-0.0017541621,0.0006524284,-1.3040339e-05,-0.0005478286,-0.07299849,4.2918558e-08,-2.833623e-08,-0.032543685,-0.07381854,-0.006634805,-0.0020000073,1.3040339e-05,-0.00082045485,0.032543685,-0.0724102,0.039866522,0.00011,-1.3697172e-06,-1.0535235e-06,0.0010000037,-0.003891559,0.002900736,0.0,-1.0883492e-06,-1.3110953e-06,0.0010000035,-0.002743246,0.0017411218,0.0
2.3698228625617614e-06,0.0063522663,-0.004191828,-0.5813376,-0.41312662,-2.5,2.5,2.5,-0.42763343,-0.41494972,2.5,-15.183333,-0.80343235,18.0,-18.0,0.0023586906,0.0016413094,-3.97725e-07,2.7158293e-07,0.00038086736,-0.033381972,-9.039204e-08,6.172339e-08,-0.0014083333,-0.0015183333,-0.0023602,-0.0016423083,0.0010246941,-1.3022282e-05,-0.00017895187,-0.036519654,4.2348443e-08,-2.7945518e-08,-0.032543685,-0.036887784,-0.0070071793,-0.0020000073,1.3022282e-05,-0.00082277856,0.03254368,-0.035479445,0.0029357665,0.00011,-1.363415e-06,-1.0636904e-06,0.0010000037,-0.0043757875,0.003384894,0.0,-1.0925781e-06,-1.304308e-06,0.0010000035,-0.0026313919,0.0016292861,0.0
2.3704110978617613e-06,0.0063415067,-0.0041844836,-0.584428,-0.41004065,-2.5,2.5,2.5,-0.42454743,-0.4118634,2.5,-15.183333,-0.71417236,18.0,-18.0,0.002371046,0.001628954,-4.070837e-07,2.777803e-07,0.00038091058,-0.033384494,-9.251902e-08,6.3131885e-08,-0.0014083333,-0.0015183333,-0.0023725682,-0.0016299444,0.0010658703,-1.30194885e-05,-0.00013791665,-0.03246238,4.2276714e-08,-2.7896556e-08,-0.033708792,-0.03395202,-0.00704837,-0.0020000073,1.30194885e-05,-0.0008228764,0.03370879,-0.03254368,-0.0011651071,0.00011,-1.3626822e-06,-1.0648492e-06,0.0010000037,-0.0044293418,0.0034384385,0.0,-1.0930697e-06,-1.3035343e-06,0.0010000035,-0.0026190283,0.001616925,0.0
2.37511698026176e-06,0.0062464676,-0.004119793,-0.60901886,-0.38548866,-2.5,2.5,2.5,-0.39998093,-0.38730747,2.5,-15.183333,-0.0002090821,18.0,-18.0,0.0024693215,0.0015306785,-4.813526e-07,3.26949e-07,0.00038071498,-0.033357237,-1.09398314e-07,7.4306584e-08,-0.0014083333,-0.0015183333,-0.002470945,-0.0015316019,0.001393586,-1.2991501e-05,0.00019036754,-9.503732e-06,4.164312e-08,-2.7465287e-08,-0.0664625,-0.03395202,-0.007376215,-0.0020000073,1.2991501e-05,-0.0008225036,0.0664625,-0.03254368,-0.033918817,0.00011,-1.3565908e-06,-1.0743219e-06,0.0010000037,-0.004855524,0.0038645312,0.0,-1.097153e-06,-1.2972124e-06,0.0010000035,-0.002520691,0.0015186104,0.0
